"Points:0","Points:1","Points:2"
0.61388,0.13908,-0.0012137
0.618,0.13783,0.0012028
0.618,0.13783,-0.0012028
0.62212,0.13657,0.0011918
0.62212,0.13657,-0.0011918
0.62624,0.13532,0.0011809
0.62624,0.13532,-0.0011809
0.63035,0.13406,0.00117
0.63035,0.13406,-0.00117
0.63447,0.13281,0.001159
0.63447,0.13281,-0.001159
0.63859,0.13155,0.0011481
0.63859,0.13155,-0.0011481
0.64271,0.1303,0.0011371
0.64271,0.1303,-0.0011371
0.64683,0.12905,0.0011262
0.64683,0.12905,-0.0011262
0.65092,0.1278,0.0011153
0.65092,0.1278,-0.0011153
0.65499,0.12656,0.0011045
0.65499,0.12656,-0.0011045
0.659,0.12534,0.0010938
0.659,0.12534,-0.0010938
0.66312,0.12409,0.0010829
0.66312,0.12409,-0.0010829
0.66724,0.12283,0.0010719
0.66724,0.12283,-0.0010719
0.67136,0.12158,0.001061
0.67136,0.12158,-0.001061
0.67548,0.12032,0.00105
0.67548,0.12032,-0.00105
0.6796,0.11907,0.0010391
0.6796,0.11907,-0.0010391
0.68372,0.11781,0.0010281
0.68372,0.11781,-0.0010281
0.68785,0.11656,0.0010172
0.68785,0.11656,-0.0010172
0.69197,0.1153,0.0010062
0.69197,0.1153,-0.0010062
0.69609,0.11405,0.00099526
0.69609,0.11405,-0.00099526
0.70021,0.11279,0.00098431
0.70021,0.11279,-0.00098431
0.70434,0.11153,0.00097335
0.70434,0.11153,-0.00097335
0.70846,0.11028,0.00096239
0.70846,0.11028,-0.00096239
0.71258,0.10902,0.00095143
0.71258,0.10902,-0.00095143
0.71671,0.10777,0.00094047
0.71671,0.10777,-0.00094047
0.72083,0.10651,0.00092951
0.72083,0.10651,-0.00092951
0.72496,0.10526,0.00091855
0.72496,0.10526,-0.00091855
0.72907,0.104,0.00090761
0.72907,0.104,-0.00090761
0.7332,0.10275,0.00089665
0.7332,0.10275,-0.00089665
