temperature,pressure
590.223,589.263
591.334,593.14
590.553,590.488
595.415,601.436
591.211,592.917
591.31,593.318
595.487,601.637
592.601,597.568
591.409,593.713
591.786,595.09
594.497,600.924
593.024,598.908
286.226,62.4074
503.012,326.022
509.963,335.22
507.512,331.846
433.351,236.582
509.572,334.921
508.835,334.719
505.306,330.59
511.857,340.345
511.857,340.345
512.432,341.744
506.62,333.377
512.855,342.419
512.961,342.658
343.719,127.176
514.894,347.692
516.395,351.635
460.903,280.798
520.661,362.714
492.169,323.479
520.6,362.404
510.454,349.288
517.755,359.226
463.114,284.648
523.511,370.427
516.146,362.133
501.155,341.44
475.218,306.273
525.872,377.215
479.65,313.876
526.996,380.183
526.479,380.68
528.7,384.58
532.042,394.163
532.01,393.793
248.865,20.5364
252.568,24.5557
248.82,20.4376
252.568,24.544
284.333,60.3913
236.667,8.58549
257.604,30.1899
245.99,17.4223
300.554,79.2275
289.454,67.3953
286.162,62.9533
252.542,24.7144
234.53,5.61696
396.11,188.259
371.947,160.911
252.542,24.7144
308.807,89.8562
494.705,309.202
422.9,219.299
499.804,316.225
499.161,315.489
476.91,285.494
489.562,302.358
426.072,223.14
399.199,191.977
231.319,3.22692
491.116,304.583
405.39,199.409
429.235,226.981
501.024,318.237
491.116,304.583
405.39,199.409
294.752,74.4162
469.615,276.377
501.024,318.237
232.964,3.84647
383.622,174.847
339.505,125.459
435.535,234.666
502.016,319.933
454.118,256.979
414.715,210.562
297.772,78.3289
502.441,320.654
502.441,320.654
487.313,299.679
487.313,299.679
366.894,156.33
341.937,128.361
502.826,321.298
460.007,264.4
441.792,242.351
503.173,321.873
503.173,321.873
462.868,268.047
420.969,218.027
502.492,320.885
503.489,322.387
398.498,192.239
252.637,25.4981
241.684,12.5459
424.108,221.774
468.386,275.165
493.426,308.127
235.855,5.63014
485.613,297.58
471.027,278.61
327.103,112.229
504.033,323.245
451.037,253.815
499.62,316.81
404.557,199.284
235.855,5.63014
487.435,300.072
487.435,300.072
495.799,311.451
354.415,142.965
229.381,1.81578
489.135,302.409
407.622,202.843
252.973,27.1798
309.83,93.2286
234.433,4.21826
383.717,175.788
457.485,261.346
504.482,323.909
501.452,319.435
229.514,1.78565
459.983,265.05
459.983,265.05
459.983,265.05
439.875,240.671
462.865,268.704
504.523,323.92
386.605,179.105
504.851,324.421
499.404,316.58
416.946,213.714
499.404,316.58
502.399,320.802
503.942,323.036
494.757,310.237
420.096,217.406
240.652,12.2401
468.423,275.809
340.527,127.842
323.618,130.503
449.266,252.093
471.081,279.234
449.266,252.093
449.266,252.093
505.287,325.003
501.316,319.345
426.451,224.898
372.931,164.069
321.406,106.705
476.11,285.771
504.814,324.3
501.835,320.099
476.11,285.771
347.647,135.903
505.442,325.205
502.304,320.782
491.537,306.099
264.857,42.5963
301.144,84.1292
407.677,203.377
499.484,316.921
436.07,236.366
384.257,176.89
436.07,236.366
439.281,240.235
242.975,16.6971
355.074,144.254
505.71,325.593
442.485,244.117
442.485,244.117
505.28,324.996
233.158,2.63598
285.431,66.5759
387.185,180.21
505.408,325.192
504.745,324.267
504.928,324.544
393.158,187.002
496.473,312.895
497.454,314.255
396.202,190.472
506.065,326.166
505.727,325.704
458.098,263.386
233.607,4.38381
313.329,97.947
289.377,71.1179
477.315,287.609
430.143,229.702
477.315,287.609
479.612,290.628
505.382,325.248
479.612,290.628
502.803,321.652
234.37,6.17636
436.681,237.516
433.412,233.599
500.56,318.583
433.412,233.599
436.681,237.516
376.636,168.46
436.681,237.516
483.838,296.23
259.266,36.9565
501.165,319.43
483.838,296.23
506.046,326.242
501.165,319.43
496.491,313.087
466.797,274.407
466.797,274.407
443.185,245.38
469.526,277.911
496.491,313.087
446.405,249.308
446.405,249.308
502.653,321.539
505.999,326.235
474.677,284.579
474.677,284.579
505.673,325.779
452.735,257.109
506.076,326.362
503.428,322.647
503.06,322.117
493.551,309.332
425.043,223.908
455.826,260.956
506.463,326.978
428.35,227.829
504.066,323.573
366.447,157.08
483.578,296.285
431.66,231.775
501.726,320.393
501.726,320.393
506.073,326.42
496.905,313.933
369.243,160.209
464.68,272.121
464.68,272.121
438.259,239.713
485.493,298.833
467.459,275.673
372.083,163.393
438.259,239.713
497.839,315.221
506.446,327.014
488.949,303.461
488.949,303.461
413.815,210.978
444.776,247.654
491.929,307.48
475.172,285.646
500.172,318.468
477.515,288.708
506.213,326.755
500.816,319.37
451.141,255.515
493.252,309.273
350.907,139.576
350.914,139.576
505.571,325.849
420.425,218.732
494.471,310.932
423.746,222.658
504.678,324.672
504.678,324.672
481.835,294.4
483.809,297.019
270.614,49.0123
502.877,322.287
505.14,325.371
487.392,301.802
465.895,274.153
498.425,316.359
506.228,326.921
505.344,325.684
271.992,51.0338
402.698,198.187
499.938,318.458
328.45,114.291
232.011,5.66857
471.154,280.942
506.752,327.746
499.938,318.458
499.938,318.458
298.624,80.7251
443.504,246.512
506.532,327.452
405.946,201.947
491.907,307.878
491.907,307.878
443.504,246.512
230.144,1.6024
507.036,328.258
506.02,326.759
446.69,250.447
494.382,311.241
507.037,328.282
504.866,325.207
415.807,213.472
506.294,327.212
219.232,1.29809
222.945,3.06084
222.998,2.96187
219.739,1.61819
224.398,4.08042
220.495,2.43657
220.147,1.33664
224.437,4.00568
224.379,4.15843
228.131,7.6919
226.065,6.42748
315.803,88.1704
346.252,117.809
343.109,114.663
261.403,35.6964
305.936,78.2367
315.803,88.1704
296.347,68.9087
288.244,61.2426
247.914,23.5968
326.121,98.3814
345.714,117.809
266.712,40.6329
267.051,40.9037
326.121,98.3814
328.048,100.669
353.927,125.94
261.833,36.0339
357.158,128.415
363.131,134.233
360.427,132.358
361.302,132.457
317.398,90.0231
360.427,132.358
258.336,32.2948
343.357,116.925
366.738,138.569
366.738,138.569
345.772,117.809
360.131,133.415
370.479,143.061
363.375,137.343
332.065,105.418
370.479,143.061
309.642,82.7056
368.425,141.025
348.396,121.036
374.358,147.725
367.302,140.641
372.18,145.544
367.302,140.641
370.907,145.009
332.065,105.418
354.003,127.788
321.341,93.8531
376.059,150.24
310.128,82.7056
376.059,150.24
324.147,97.9315
384.191,160.203
348.422,123.048
338.557,113.147
254.369,28.6102
340.769,115.909
324.215,97.9315
300.576,73.5188
248.416,23.0958
378.445,154.25
351.057,126.27
391.193,168.358
353.759,129.601
356.937,131.336
343.095,118.766
391.193,168.358
307.434,81.7543
392.787,170.953
391.193,168.358
269.48,42.9017
359.371,136.582
338.317,110.48
333.701,109.515
372.7,150.936
284.016,57.3133
400.336,179.916
270.946,44.3961
400.336,179.916
384.719,163.934
397.24,176.61
307.434,81.7543
397.24,176.61
384.719,163.934
294.188,67.7133
350.551,127.915
405.055,185.977
350.459,127.915
398.961,180.241
405.055,185.977
388.552,168.835
350.459,127.915
321.728,97.0799
368.307,147.85
388.552,168.835
316.993,91.1782
323.451,99.1991
405.055,185.977
254.981,28.7983
409.854,192.2
325.254,101.399
409.854,192.2
383.018,164.077
411.072,194.508
396.393,178.95
403.282,185.849
414.714,198.553
342.397,120.351
264.625,38.0915
340.121,117.503
407.648,191.546
239.633,14.7869
424.531,211.511
400.381,184.131
419.615,205.002
371.418,151.811
374.594,155.867
412.041,197.308
255.551,29.0725
328.969,106.05
390.186,173.304
328.969,106.05
332.966,111.03
390.186,173.304
424.531,211.511
272.122,44.8079
332.966,111.03
393.838,178.021
429.439,218.035
288.602,62.2683
259.925,33.396
304.94,80.7233
420.848,208.904
434.311,224.528
425.226,214.675
434.311,224.528
381.121,164.219
381.121,164.219
434.311,224.528
364.091,145.119
289.116,63.2174
319.181,96.2113
304.94,80.7233
439.119,230.944
232.532,8.64429
439.192,231.742
234.851,10.3958
352.198,132.625
420.562,210.475
404.978,192.426
429.561,220.394
443.833,237.24
404.978,192.426
448.428,243.388
448.428,243.388
315.914,92.1814
272.936,46.5986
424.559,215.702
341.8,121.993
394.754,181.567
438.042,231.599
448.036,243.538
438.042,231.599
452.875,249.366
335.486,113.644
304.94,80.7233
457.153,255.151
237.155,11.818
363.126,146.207
412.47,202.069
292.559,67.3907
456.321,254.705
382.567,168.274
416.208,206.861
382.567,168.274
273.798,47.5655
401.759,190.386
363.126,146.207
456.321,254.705
401.759,190.386
306.684,82.3177
344.19,124.948
346.652,127.988
450.055,247.596
423.624,216.322
274.246,48.0674
465.113,266.068
450.055,247.596
440.033,235.904
465.113,266.068
423.624,216.322
468.764,271.177
247.451,19.8168
472.182,276.038
324.529,102.815
468.764,271.177
392.434,180.485
375.043,160.936
443.725,240.717
467.422,270.015
395.775,184.612
430.906,225.568
357.196,140.969
470.727,274.673
310.449,87.4764
354.462,137.608
327.379,105.175
252.27,25.3348
447.328,245.421
395.775,184.612
267.694,41.17
357.196,140.969
478.301,284.902
357.196,140.969
337.121,118.286
473.827,279.068
473.827,279.068
359.99,144.398
378.143,164.76
419.346,212.287
481.003,288.856
268.004,41.4856
359.99,144.398
381.278,168.628
399.13,188.763
381.278,168.628
479.407,287.027
315.195,93.2901
239.362,12.7239
441.454,238.929
479.407,287.027
314.018,91.2707
483.476,292.482
444.849,243.246
426.263,220.915
485.728,295.792
365.735,151.432
460.757,263.027
365.735,151.432
485.728,295.792
487.771,298.791
484.182,293.867
429.675,225.199
487.771,298.791
256.649,29.3912
487.771,298.791
239.327,12.5278
478.608,286.458
288.008,63.296
451.433,251.683
371.649,158.647
466.819,271.026
339.479,121.179
288.893,64.3756
433.049,229.459
489.619,301.492
466.819,271.026
436.384,233.689
302.518,79.5203
454.616,255.803
354.954,140.197
377.682,165.983
439.676,237.883
457.719,259.852
269.684,43.3223
354.954,140.197
460.742,263.829
278.999,53.5949
400.492,192.179
442.924,242.031
460.742,263.829
494.138,307.968
460.742,263.829
380.73,169.679
475.011,282.006
425.805,221.892
403.712,196.092
463.677,267.724
477.487,285.392
326.566,107.347
492.99,306.345
262.63,35.6353
425.805,221.892
488.981,300.858
354.954,140.197
429.061,225.929
449.273,250.16
479.834,288.635
496.441,311.221
239.169,11.7247
496.441,311.221
280.312,55.2367
410.137,203.874
386.862,177.102
410.137,203.874
498.3,313.914
413.34,207.744
471.926,278.765
232.517,6.14681
333.257,115.638
235.495,17.9785
238.234,20.116
254.726,31.1831
258.027,33.3936
276.764,45.8002
265.567,38.3836
279.032,47.5347
286.125,52.2019
255.865,31.1403
248.27,24.9062
287.184,52.9431
279.146,46.6686
270.523,41.3219
245.943,23.3018
240.616,19.6857
252.373,29.0207
286.467,52.4486
275.68,44.4017
286.485,52.4486
283.659,50.6335
276.428,45.8002
286.47,52.4486
277.201,46.1045
287.299,52.9431
263.922,36.1721
286.701,52.4486
286.511,52.4486
251.232,26.7053
242.616,20.4523
290.021,54.3207
257.532,31.1419
285.865,52.0792
293.74,56.3401
281.596,49.2696
288.135,53.4191
263.924,36.1721
288.136,53.4191
286.152,51.9156
289.965,54.3207
290.943,54.7787
264.968,36.4106
254.98,28.9211
289.961,54.3207
254.98,28.9211
276.78,44.6584
287.629,52.0177
290.849,54.7787
294.697,56.9544
273.406,42.1245
290.516,54.3207
291.845,55.2606
291.074,54.7787
274.324,42.6996
287.246,52.0177
291.833,55.2606
293.297,56.0385
291.798,54.974
296.2,58.0329
293.149,55.8992
290.851,54.7787
290.385,54.2827
259.593,31.8806
288.143,52.4886
288.132,52.4886
292.317,55.4839
290.513,54.1311
292.782,55.7779
293.74,56.3401
288.917,52.4886
291.83,55.2606
274.961,43.0451
282.823,48.3925
293.87,56.3401
282.376,48.3925
246.273,22.0673
293.148,55.8992
275.567,43.4306
292.334,55.2993
292.255,54.6888
294.689,56.9544
290.725,54.1977
294.232,56.6448
295.749,57.6264
268.475,38.283
239.521,17.285
290.721,54.1977
294.123,56.5417
294.635,56.6964
288.403,52.5895
294.126,56.5417
296.421,58.0329
275.566,43.4306
293.242,55.9674
276.193,43.8513
281.202,47.4911
260.706,32.6266
296.674,58.3611
297.736,59.1626
295.084,57.2444
273.973,42.4027
291.899,56.4107
297.058,58.8451
296.145,58.3458
297.736,59.1626
277.492,44.7962
295.032,56.6964
286.228,51.1626
246.759,22.3839
289.228,53.262
290.185,53.9866
257.697,30.4202
290.088,53.9866
290.182,53.9866
297.731,59.2697
300.93,62.0004
282.593,48.6599
298.363,59.6846
297.145,59.2697
300.93,62.0004
265.532,36.1754
299.167,60.7225
300.93,62.0004
287.772,52.5921
284.599,49.9851
302.117,63.1005
302.722,63.875
255.134,28.538
292.76,56.492
289.457,54.2314
292.84,56.492
266.72,37.2911
302.752,63.875
302.732,63.875
304.532,65.5526
285.55,51.5115
303.823,65.4056
302.594,64.1092
262.798,34.4096
281.289,48.4665
304.532,65.5526
303.982,65.1265
298.509,61.3787
304.534,65.5526
294.942,58.4858
299.688,62.6019
306.444,67.895
305.816,66.9107
307.17,68.3586
259.451,32.0909
271.846,41.3695
308.561,69.8947
293.421,58.3467
308.703,69.8947
302.001,65.3002
304.042,66.4235
308.596,69.8947
302.001,65.3002
307.816,69.8167
309.365,71.0115
310.018,71.5137
308.832,69.4118
308.827,69.4118
263.889,35.7381
309.464,71.0115
311.519,73.2073
303.241,66.7636
295.152,60.8362
311.514,73.2073
313.072,74.9647
311.516,73.2073
236.828,16.0477
300.151,64.8217
313.072,74.9647
308.089,71.086
310.716,73.1375
244.169,20.7302
312.407,74.4233
314.669,76.776
314.672,76.776
290.666,57.687
302.567,67.7508
313.943,76.2142
280.676,50.3066
298.425,64.8428
314.7,76.776
314.669,76.776
314.669,76.776
313.943,76.2142
310.994,74.4615
302.581,67.7508
316.349,78.6335
250.545,25.6755
311.265,74.4615
293.257,60.0812
316.326,78.6335
318.027,80.5348
315.41,78.4879
319.791,82.4836
289.079,58.2555
261.226,34.6545
317.247,79.9276
318.981,81.8497
314.069,77.9677
248.434,24.2398
271.167,43.1386
299.505,66.1962
311.495,76.4106
319.791,82.4836
318.981,81.8497
321.368,82.4836
318.022,80.3492
266.456,39.3235
271.17,43.1386
321.606,84.4898
315.724,79.7739
320.559,84.2294
323.492,86.5694
239.439,17.285
266.456,39.3235
323.492,86.5694
309.142,75.4003
315.687,79.7739
317.332,81.6314
320.784,84.2294
309.142,75.4003
244.62,21.13
317.332,81.6314
254.435,29.2859
254.633,29.5043
325.441,88.7402
314.566,79.8872
320.813,85.5629
297.598,66.0645
262.465,36.1354
324.528,88.0075
241.014,18.2889
258.269,32.5738
324.292,88.426
251.021,26.3462
291.725,61.3323
317.838,83.6332
267.321,40.2185
329.576,93.427
306.86,74.7289
313.561,80.5034
329.576,93.427
273.582,45.9705
328.583,92.608
263.408,37.2177
319.848,85.6421
331.775,95.9743
330.736,95.1057
331.775,95.9743
238.433,19.813
293.679,63.5145
315.131,82.3642
268.418,41.5909
330.445,95.5913
334.925,98.6744
333.446,95.9743
246.883,23.13
334.063,98.6744
332.975,97.751
302.155,71.3546
294.936,64.6705
323.192,89.9834
259.271,33.7254
263.72,37.5957
336.452,101.535
335.313,100.552
303.303,72.8214
336.452,101.535
336.452,101.535
336.452,101.535
319.034,86.3704
338.942,104.56
337.746,103.512
319.043,86.3704
337.282,101.073
281.709,53.693
337.746,103.512
252.311,27.7979
332.926,100.035
247.1,23.3853
289.75,61.2063
337.385,104.036
329.15,97.3462
339.889,107.141
341.543,107.749
259.784,34.3142
305.82,75.9324
329.15,97.3462
344.255,111.098
342.934,109.905
283.305,55.3323
347.087,114.604
347.087,114.604
345.696,113.329
245.263,21.8663
337.618,105.882
290.606,62.2629
323.814,93.0802
350.038,118.258
350.038,118.258
333.491,102.787
325.727,95.4869
345.209,113.761
256.242,31.2611
351.57,120.598
327.706,97.9657
342.675,112.19
301.075,72.4986
353.231,122.053
327.71,97.9657
302.081,73.9152
351.57,120.598
351.57,120.598
271.372,44.9388
265.703,39.7289
356.322,125.981
345.343,115.493
293.329,65.5503
356.322,125.981
350.96,120.869
354.688,124.427
356.322,125.981
348.109,118.885
354.004,124.587
357.549,128.379
354.004,124.587
359.661,130.04
219.012,1.29804
219.137,1.30172
219.036,1.4225
219.071,1.49837
219.116,3.48165
219.058,1.78607
219.138,4.03076
231.994,11.8226
220.526,7.74217
219.672,2.42058
219.956,8.46873
230.136,10.2146
225.369,7.56603
230.151,10.1651
219.728,2.23766
226.544,11.2052
224.043,5.50194
224.067,5.35469
230.207,9.79052
219.351,1.29817
234.798,13.3238
229.922,15.5587
219.589,1.30586
224.142,5.25163
219.026,1.29807
229.195,1.86011
239.517,14.2569
497.412,315.39
429.037,229.233
503.561,323.605
507.161,328.587
503.169,323.039
283.378,63.178
503.561,323.605
499.049,317.652
391.262,184.937
506.742,327.985
394.42,188.561
469.565,279.469
435.56,237.145
469.565,279.469
471.987,282.618
506.838,328.158
506.388,327.593
493.072,309.996
507.322,328.984
507.434,329.196
291.868,72.201
494.203,311.533
476.485,288.506
407.233,203.417
240.831,15.1532
453.923,259.986
507.388,329.204
506.147,327.497
507.09,328.799
497.92,316.621
507.187,328.974
461.993,270.305
507.713,329.85
464.471,273.511
491.072,307.985
507.767,329.995
507.849,330.176
507.541,329.646
390.206,183.339
501.655,321.861
507.888,330.253
505.513,326.933
492.185,309.507
349.302,136.175
494.172,312.25
507.71,329.985
507.961,330.429
507.796,330.161
351.68,138.808
508.065,330.672
507.883,330.345
401.556,196.56
480.125,294.283
508.116,330.855
496.645,315.742
482.942,298.174
484.212,299.958
507.185,329.798
508.094,331.035
507.185,329.798
508.477,331.637
508.528,331.788
508.875,332.631
487.557,304.796
462.761,272.862
508.071,331.583
509.052,333.02
501.438,323.175
489.482,307.714
509.245,333.489
509.463,334.019
509.414,334.023
587.531,574.503
590.009,582.295
591.214,593.292
591.384,593.909
591.083,592.84
591.609,594.497
589.929,586.448
591.333,593.526
586.23,570.758
590.518,590.83
590.35,590.219
590.515,590.589
589.929,586.448
591.079,585.744
589.907,588.198
589.543,587.21
589.117,585.827
589.117,585.827
589.052,585.629
588.547,582.141
588.655,584.219
588.196,582.582
588.303,582.974
587.059,577.103
587.935,581.671
587.324,579.464
586.957,576.239
585.994,570.903
586.839,577.805
586.056,573.948
586.009,573.871
586.382,576.006
586.354,575.93
586.84,577.789
585.955,573.786
586.967,576.005
586.875,577.902
586.827,577.73
586.957,578.183
586.212,575.238
586.304,575.222
586.663,577.15
586.697,577.267
586.967,576.005
586.369,575.911
586.762,577.488
586.442,576.339
586.779,577.542
586.592,576.893
586.521,576.277
586.464,576.401
586.479,576.461
586.547,576.441
586.509,576.523
586.628,577.01
586.655,577.101
586.632,577.023
586.53,576.669
586.591,576.88
586.584,576.858
586.555,576.757
586.545,576.723
586.562,576.781
586.572,576.742
586.554,576.755
586.567,576.77
586.562,576.781
586.56,576.777
586.566,576.791
597.207,607.199
596.238,604.084
597.509,608.102
595.601,601.981
594.693,601.671
594.693,601.671
594.1,602.333
594.411,602.53
593.87,601.465
591.608,594.5
594.212,602.75
591.828,595.317
592.101,596.356
594.855,604.147
595.96,606.144
595.833,605.725
592.849,599.09
593.578,601.531
594.322,603.154
593.323,600.791
594.069,603.126
592.657,598.465
592.702,598.623
596.602,608.033
596.543,607.887
594.656,604.953
593.049,599.858
594.114,603.489
595.763,607.151
592.693,598.584
595.213,606.193
593.928,602.877
595.243,606.236
592.932,599.445
593.921,602.85
592.628,598.363
595.815,607.224
592.852,599.157
595.199,606.02
592.704,598.628
594.305,603.844
593.102,600.023
593.022,599.73
593.308,600.688
592.218,596.882
593.197,600.286
592.876,599.177
592.596,598.176
595.886,605.556
592.438,597.614
